slack,micro_loss,macro_loss,setup
0.076,0.2258490134389809,0.2264047619780596,odds macro
0.077,0.22546308541469062,0.22600762785634976,odds macro
0.078,0.2250771573905278,0.2256104937347776,odds macro
0.079,0.22469122936644603,0.22521335961329558,odds macro
0.08,0.2243053013425188,0.22481622549197933,odds macro
0.081,0.2239193733185827,0.22441909137065208,odds macro
0.082,0.22353344529453434,0.2240219572492046,odds macro
0.083,0.22314751727041893,0.22362482312769505,odds macro
0.084,0.22276158924627443,0.22322768900615542,odds macro
0.085,0.22237566122544739,0.22283055488826964,odds macro
0.08600000000000001,0.22198973327876714,0.22243342084904505,odds macro
0.08700000000000001,0.22160380574533223,0.22203628726362212,odds macro
0.088,0.22121787714750596,0.22163915251761623,odds macro
0.089,0.22083194918076943,0.22124201845744806,odds macro
0.09,0.22047098936302367,0.2208702786366461,odds macro
0.091,0.2201221320812663,0.22051084789122544,odds macro
0.092,0.2198664813254686,0.22023954646397925,odds macro
0.093,0.21961328332490448,0.21997056418088168,odds macro
0.094,0.21936008534727225,0.21970158192099887,odds macro
0.095,0.21910688737545148,0.21943259966680506,odds macro
0.096,0.21885368938523575,0.2191636173943462,odds macro
0.097,0.21864359615612938,0.21893048711511098,odds macro
0.098,0.21849126684724107,0.21874540154021038,odds macro
0.099,0.21833893687307315,0.21856031524325314,odds macro
0.1,0.21818660715152682,0.21837522922680908,odds macro
0.101,0.21803427745482518,0.21819014323635844,odds macro
0.10200000000000001,0.21788194771069214,0.2180050571975597,odds macro
0.10300000000000001,0.21772962031971987,0.21781997353203852,odds macro
0.10400000000000001,0.21757728833405598,0.2176348852321156,odds macro
0.105,0.21742495864703826,0.2174497992507174,odds macro
0.106,0.2172726289607685,0.21726471327006158,odds macro
0.107,0.217120299274969,0.21707962728987917,odds macro
0.108,0.21696796958893028,0.21689454130946884,odds macro
0.109,0.21681563990092712,0.2167094553271358,odds macro
0.11,0.21666331021732832,0.21652436934938146,odds macro
0.111,0.2165697054068395,0.21639948150491162,odds macro
0.112,0.21650700848086113,0.21630627694735172,odds macro
0.113,0.21644431132636077,0.2162130721562976,odds macro
0.114,0.2163816143332017,0.2161198675300222,odds macro
0.115,0.2163189173037635,0.21602666286669803,odds macro
0.116,0.216256220229195,0.21593345815743104,odds macro
0.117,0.21619352313916695,0.21584025343269064,odds macro
0.11800000000000001,0.2161308260043623,0.21574704866368943,odds macro
0.11900000000000001,0.21610738389724082,0.21571219915009254,odds macro
0.12,0.2161073827160519,0.21571219806996533,odds macro
0.121,0.21610738269439522,0.21571219804815844,odds macro
0.122,0.2161073826618105,0.21571219801644903,odds macro
0.123,0.2161073826300699,0.21571219798600094,odds macro
0.124,0.2161073826037686,0.21571219796100027,odds macro
0.125,0.21610738258393858,0.21571219794227559,odds macro
0.126,0.21610738257006123,0.2157121979292359,odds macro
0.127,0.21610738256100892,0.21571219792076435,odds macro
0.128,0.21610738255488005,0.21571219791500296,odds macro
0.129,0.21610738255210948,0.21571219791243534,odds macro
0.13,0.2161073825514762,0.21571219791190388,odds macro
0.131,0.2161073825512242,0.21571219791167695,odds macro
0.132,0.2161073825509927,0.21571219791145246,odds macro
0.133,0.21610738255080109,0.21571219791126295,odds macro
0.134,0.21610738255065576,0.21571219791111873,odds macro
0.135,0.2161073868397081,0.21571220228935528,odds macro
0.136,0.21610738542000696,0.21571220086065424,odds macro
0.137,0.21610738522688833,0.21571220070120534,odds macro
0.138,0.21610738509102423,0.2157122005903913,odds macro
0.139,0.2161073849388998,0.21571220044931594,odds macro
0.14,0.21610738486778447,0.21571220038544914,odds macro
0.14100000000000001,0.2161073848022409,0.21571220032203553,odds macro
0.14200000000000002,0.21610738470789803,0.21571220022297022,odds macro
0.14300000000000002,0.21610738459515477,0.21571220010000913,odds macro
0.14400000000000002,0.21610738447192535,0.21571219996232338,odds macro
0.145,0.21610738434615517,0.21571219981895862,odds macro
0.146,0.2161073843287349,0.21571219978242961,odds macro
0.147,0.21610738430592902,0.21571219974234235,odds macro
0.148,0.2161073842781206,0.21571219969890254,odds macro
0.149,0.2161073842410942,0.21571219964800248,odds macro
0.15,0.2161073841843426,0.215712199579577,odds macro
0.0,0.28006275658958735,0.28351760803984527,odds micro
0.001,0.2729190073432609,0.2756215602628036,odds micro
0.002,0.2657752611546942,0.26772551567043956,odds micro
0.003,0.26076977170838234,0.2622105959616092,odds micro
0.004,0.2590014230662231,0.2604433052240913,odds micro
0.005,0.2583246089463479,0.25973947564459277,odds micro
0.006,0.2577127072017089,0.259110671684865,odds micro
0.007,0.2571478661584635,0.25853033157205085,odds micro
0.008,0.25658302554044143,0.2579499918962085,odds micro
0.009000000000000001,0.25601818659129305,0.25736965394471034,odds micro
0.01,0.2554533466036528,0.25678931492360657,odds micro
0.011,0.2548885055824609,0.25620897486713656,odds micro
0.012,0.2543236726022541,0.25562864323153556,odds micro
0.013000000000000001,0.25375986747112234,0.2550499801353967,odds micro
0.014,0.2532023761258789,0.25448148832329653,odds micro
0.015,0.252644884457619,0.25391299616797836,odds micro
0.016,0.2520873930291344,0.25334450426545474,odds micro
0.017,0.25152990201964354,0.25277601279324313,odds micro
0.018000000000000002,0.2509797607076557,0.2522151750729089,odds micro
0.019,0.25043227316859307,0.25165710080900916,odds micro
0.02,0.24988478655576407,0.25109902753773716,odds micro
0.021,0.2493373004094307,0.2505409547559254,odds micro
0.022,0.2487900481840426,0.2499830957548489,odds micro
0.023,0.24829062117152523,0.2494688807561939,odds micro
0.024,0.24779119593224963,0.24895466766328622,odds micro
0.025,0.24729177072288766,0.2484404546063026,odds micro
0.026000000000000002,0.24679234550649765,0.24792624154163545,odds micro
0.027,0.24629292030830374,0.24741202849623567,odds micro
0.028,0.24579349535699824,0.24689781573797065,odds micro
0.029,0.24529573319571263,0.2463886422912579,odds micro
0.03,0.24479995322478687,0.24588528675134946,odds micro
0.031,0.24430510955847795,0.2453828929634787,odds micro
0.032,0.24381030541768467,0.2448805437953656,odds micro
0.033,0.24331544758308288,0.24437813409229614,odds micro
0.034,0.2428206127864796,0.24387575055675292,odds micro
0.035,0.24236810644886464,0.243411826424502,odds micro
0.036000000000000004,0.24193459835011366,0.24296516260471335,odds micro
0.037,0.24150109367236494,0.24251850230716898,odds micro
0.038,0.24106758945059215,0.24207184247920654,odds micro
0.039,0.24063408555647692,0.24162518298867453,odds micro
0.04,0.24020058332182603,0.24117852520894212,odds micro
0.041,0.23976708134251212,0.2407318676908653,odds micro
0.042,0.23933358742254895,0.24028521847089435,odds micro
0.043000000000000003,0.23890006842260292,0.2398385434224639,odds micro
0.044,0.23846656425390111,0.23939188364912012,odds micro
0.045,0.23803306008310254,0.2389452238736176,odds micro
0.046,0.23759955591147364,0.23849856409725723,odds micro
0.047,0.23716605173791905,0.23805190431890844,odds micro
0.048,0.23673254755606787,0.23760524453201337,odds micro
0.049,0.23629904340057606,0.2371585847722909,odds micro
0.05,0.2358831423176323,0.23673024939669773,odds micro
0.051000000000000004,0.23549721419717318,0.23633311517619315,odds micro
0.052000000000000005,0.2351112860643697,0.23593598094268287,odds micro
0.053,0.23472535801030348,0.23553884679028692,odds micro
0.054,0.23433942997831725,0.23514171266064976,odds micro
0.055,0.23395353480784953,0.23474461238541955,odds micro
0.056,0.23356758714415737,0.23434745802674883,odds micro
0.057,0.23318166109842942,0.2339503259424347,odds micro
0.058,0.23279572911493807,0.23355318771950095,odds micro
0.059000000000000004,0.23240980200890338,0.23315605453705213,odds micro
0.06,0.23202388053137757,0.23275892714930146,odds micro
0.061,0.23163796169491013,0.2323618024759605,odds micro
0.062,0.2312520436555774,0.23196467862509218,odds micro
0.063,0.23086607775759227,0.23156750556312689,odds micro
0.064,0.23048014973427422,0.23117037144242158,odds micro
0.065,0.23009422171078386,0.23077323732153787,odds micro
0.066,0.22970829368702095,0.23037610320037472,odds micro
0.067,0.22932236566296837,0.22997896907891258,odds micro
0.068,0.22893643763854632,0.22958183495707163,odds micro
0.069,0.22855050961374868,0.22918470083484677,odds micro
0.07,0.22816458158949138,0.22878756671317657,odds micro
0.07100000000000001,0.2277786535723787,0.22839043259881486,odds micro
0.07200000000000001,0.22739272555081524,0.22799329847988914,odds micro
0.073,0.22700679752386388,0.22759616435546448,odds micro
0.074,0.2266208695057793,0.22719903024007948,odds micro
0.075,0.2262349414860778,0.22680189612306012,odds micro
0.076,0.22584901346050035,0.22640476200009307,odds micro
0.077,0.22546308543533278,0.22600762787760564,odds micro
0.078,0.22507715743707402,0.2256104937822372,odds micro
0.079,0.22469122944003073,0.22521335968799427,odds micro
0.08,0.2243053014326425,0.22481622558320025,odds micro
0.081,0.2239193734306667,0.22441909148450245,odds micro
0.082,0.22353344637867545,0.22402195834568395,odds micro
0.083,0.2231475212567473,0.2236248271927691,odds micro
0.084,0.22276160229652897,0.22322770242047074,odds micro
0.085,0.22237570212137092,0.2228305969561004,odds micro
0.08600000000000001,0.22198973320072202,0.22243342076577854,odds micro
0.08700000000000001,0.2216038051792102,0.2220362866469413,odds micro
0.088,0.22121787959211492,0.22163915503435572,odds micro
0.089,0.22083194913049686,0.22124201840326596,odds micro
0.09,0.2204709899380659,0.2208702792237649,odds micro
0.091,0.22012213992687546,0.2205108559872867,odds micro
0.092,0.2198664972481259,0.2202395630232873,odds micro
0.093,0.21961328350877074,0.2199705643687453,odds micro
0.094,0.21936008604837431,0.2197015826345703,odds micro
0.095,0.21910688838465497,0.21943260069544268,odds micro
0.096,0.21885368939224992,0.21916361740156598,odds micro
0.097,0.21864359626161645,0.21893048722598019,odds micro
0.098,0.21849126647631423,0.21874540114157237,odds micro
0.099,0.21833893678544147,0.2185603151561133,odds micro
0.1,0.21818660709526327,0.21837522917144603,odds micro
0.101,0.2180342774044407,0.218190143186064,odds micro
0.10200000000000001,0.21788199111852113,0.21800510224394898,odds micro
0.10300000000000001,0.2177296469054999,0.21782000157438064,odds micro
0.10400000000000001,0.21757732096854765,0.2176349194260887,odds micro
0.105,0.21742495865085076,0.21744979925491204,odds micro
0.106,0.2172726289638085,0.21726471327352048,odds micro
0.107,0.21712029934785793,0.21707962736719055,odds micro
0.108,0.21696800049947262,0.21689457394749712,odds micro
0.109,0.21681563990314345,0.216709455329972,odds micro
0.11,0.2166633102054979,0.216524369337447,odds micro
0.111,0.21656971473641118,0.21639949121639823,odds micro
0.112,0.21650701033545283,0.2163062789104332,odds micro
0.113,0.2164443126120984,0.2162130735173582,odds micro
0.114,0.21638161537660627,0.2161198686367326,odds micro
0.115,0.21631892452503076,0.2160266705334447,odds micro
0.116,0.2162562201338779,0.21593345806306263,odds micro
0.117,0.21619352315330587,0.21584025345169344,odds micro
0.11800000000000001,0.21613082606609635,0.21574704872870498,odds micro
0.11900000000000001,0.2161073825597768,0.21571219792044105,odds micro
0.12,0.21610738585290223,0.21571220132077962,odds micro
0.121,0.21610738257288997,0.21571219793369267,odds micro
0.122,0.21610738262418017,0.21571219799650243,odds micro
0.123,0.21610738258285833,0.2157121979485208,odds micro
0.124,0.21610738256185058,0.2157121979241181,odds micro
0.125,0.2161073825535108,0.21571219791444807,odds micro
0.126,0.2161073920833927,0.2157122087172224,odds micro
0.127,0.21610738352861425,0.21571219894038884,odds micro
0.128,0.21610738288531872,0.21571219824018661,odds micro
0.129,0.2161073827466884,0.2157121981050809,odds micro
0.13,0.21610738283782427,0.21571219820789023,odds micro
0.131,0.21610738286313236,0.2157121982383161,odds micro
0.132,0.21610738285038256,0.2157121982267508,odds micro
0.133,0.21610738281812703,0.21571219819350052,odds micro
0.134,0.21610738277831198,0.2157121981516511,odds micro
0.135,0.2161073827380502,0.21571219810901643,odds micro
0.136,0.21610738270135899,0.21571219807002096,odds micro
0.137,0.21610738267199492,0.21571219803874175,odds micro
0.138,0.21610738265214213,0.21571219801751274,odds micro
0.139,0.21610738264673934,0.21571219801142627,odds micro
0.14,0.2161073826873372,0.2157121980526907,odds micro
0.14100000000000001,0.21610738763361093,0.21571220307282313,odds micro
0.14200000000000002,0.21610739236337073,0.2157122079280881,odds micro
0.14300000000000002,0.2161074003457636,0.21571221615111213,odds micro
0.14400000000000002,0.2161074126139868,0.21571222882893415,odds micro
0.145,0.2161074298019715,0.21571224664533284,odds micro
0.146,0.2161073825538049,0.21571219791438023,odds micro
0.147,0.21610738255510953,0.21571219791574037,odds micro
0.148,0.21610738255654627,0.21571219791724194,odds micro
0.149,0.21610738255799788,0.21571219791876295,odds micro
0.15,0.21610738255934325,0.21571219792017593,odds micro
0.0,0.2686268306612859,0.2705371347238532,strict macro
0.001,0.2678314733267144,0.2697102479842366,strict macro
0.002,0.26703611603939126,0.2688833612928814,strict macro
0.003,0.2662407587220851,0.2680564745708425,strict macro
0.004,0.26544540140505235,0.2672295878490788,strict macro
0.005,0.2646500437477609,0.26640270078400663,strict macro
0.006,0.26385468656485844,0.26557581419727416,strict macro
0.007,0.26305932845986335,0.2647489266907914,strict macro
0.008,0.2622975328472882,0.2639575058268374,strict macro
0.009000000000000001,0.26158914802707567,0.2632225262111838,strict macro
0.01,0.260880763196787,0.2624875465855009,strict macro
0.011,0.2601820262305681,0.26176250248102506,strict macro
0.012,0.25948809900672176,0.26104241152450935,strict macro
0.013000000000000001,0.2587941717810507,0.26032232056611615,strict macro
0.014,0.2581002445545628,0.25960222960689916,strict macro
0.015,0.25740631731947194,0.2588821386393352,strict macro
0.016,0.25671968165497694,0.25816955664426855,strict macro
0.017,0.2560430156045871,0.25746727842082817,strict macro
0.018000000000000002,0.255387406678812,0.2567870107786788,strict macro
0.019,0.25473288653460535,0.25610783034778994,strict macro
0.02,0.25407836640404013,0.2554286499306119,strict macro
0.021,0.25342384614625024,0.25474946938146326,strict macro
0.022,0.25278113881172803,0.2540828078569708,strict macro
0.023,0.25215904248909504,0.25343798924296734,strict macro
0.024,0.25153694517014213,0.2527931696012693,strict macro
0.025,0.2509148479128832,0.2521483500235704,strict macro
0.026000000000000002,0.2503055545353433,0.2515170607881615,strict macro
0.027,0.24969856677872404,0.25088820798828926,strict macro
0.028,0.2490915790221433,0.2502593551886745,strict macro
0.029,0.24848459126068612,0.24963050238404771,strict macro
0.03,0.24787760349934118,0.24900164957955495,strict macro
0.031,0.2472706157384824,0.24837279677556956,strict macro
0.032,0.24666362796437158,0.24774394395751176,strict macro
0.033,0.24611165038692884,0.24717360446534342,strict macro
0.034,0.24558241783257295,0.2466274370841134,strict macro
0.035,0.24505429463305795,0.24608244199957352,strict macro
0.036000000000000004,0.24452617143118227,0.245537446912665,strict macro
0.037,0.24399804822901472,0.2449924518254648,strict macro
0.038,0.24346999984555995,0.24444753580200573,strict macro
0.039,0.2429421588232782,0.24390283890487863,strict macro
0.04,0.24241431780121891,0.24335814200796702,strict macro
0.041,0.2418864756042889,0.24281344393467863,strict macro
0.042,0.2413586357533969,0.24226874821029587,strict macro
0.043000000000000003,0.24087747576814766,0.24177338092036949,strict macro
0.044,0.2404352666487657,0.24131917447358564,strict macro
0.045,0.2399930575266831,0.24086496802413826,strict macro
0.046,0.23955084839911378,0.24041076156868557,strict macro
0.047,0.23911221265694926,0.23996033124406113,strict macro
0.048,0.2386834686804915,0.23952035392465232,strict macro
0.049,0.23825472486788601,0.23908037677097638,strict macro
0.05,0.23782598097927754,0.23864039954021732,strict macro
0.051000000000000004,0.23739723713859873,0.23820042235814098,strict macro
0.052000000000000005,0.23697184899081014,0.23776399126460357,strict macro
0.053,0.23655096224360805,0.23733231699098112,strict macro
0.054,0.2361300756948238,0.23690064288831336,strict macro
0.055,0.23570918909716743,0.2364689687504008,strict macro
0.056,0.23528830247897492,0.23603729459110812,strict macro
0.057,0.23487347728882524,0.2356120257718085,strict macro
0.058,0.23446016281431659,0.23518835338612265,strict macro
0.059000000000000004,0.23404684840385903,0.23476468106193615,strict macro
0.06,0.2336335339644734,0.23434100870948593,strict macro
0.061,0.2332202195245202,0.23391733635655199,strict macro
0.062,0.23280690508427238,0.23349366400343186,strict macro
0.063,0.23239359064357767,0.23306999164994358,strict macro
0.064,0.23198027620283712,0.2326463192964071,strict macro
0.065,0.231566961761962,0.23222264694278827,strict macro
0.066,0.2311536473211988,0.2317989745891762,strict macro
0.067,0.23074033288027207,0.2313753022355518,strict macro
0.068,0.23032701843932402,0.23095162988181162,strict macro
0.069,0.22991370399831446,0.230527957528059,strict macro
0.07,0.22950038955745866,0.2301042851744336,strict macro
0.07100000000000001,0.22908707511673254,0.22968061282094543,strict macro
0.07200000000000001,0.2286737606760183,0.2292569404674567,strict macro
0.073,0.22826044444670468,0.2288332663704271,strict macro
0.074,0.22784713036378113,0.22840959437541408,strict macro
0.075,0.22743381735362034,0.22798592340670543,strict macro
0.076,0.2270205029125797,0.22756225105292138,strict macro
0.077,0.2266071884714007,0.2271385786989797,strict macro
0.078,0.2261938740300109,0.2267149063448397,strict macro
0.079,0.22578055958857057,0.2262912339906471,strict macro
0.08,0.2253672451469776,0.2258675616363156,strict macro
0.081,0.2249539307051457,0.22544388928174697,strict macro
0.082,0.22454061626309652,0.22502021692698182,strict macro
0.083,0.2241273018208465,0.2245965445720477,strict macro
0.084,0.223713987378514,0.2241728722170937,strict macro
0.085,0.22330067293604983,0.22374919986207564,strict macro
0.08600000000000001,0.22288735849333685,0.2233255275068763,strict macro
0.08700000000000001,0.22247404403529192,0.22290185513709704,strict macro
0.088,0.22206072957310607,0.22247818276449982,strict macro
0.089,0.22164741518167985,0.2220545104560503,strict macro
0.09,0.22123410073952465,0.22163083810133144,strict macro
0.091,0.22082078629739244,0.22120716574613608,strict macro
0.092,0.22050067836642873,0.22087162269391514,strict macro
0.093,0.22018302323548267,0.2205383988304408,strict macro
0.094,0.21986536810388402,0.22020517496558423,strict macro
0.095,0.21954771297981068,0.21987195111139024,strict macro
0.096,0.21923969121365905,0.21954651760242616,strict macro
0.097,0.2189984477786281,0.219275086686755,strict macro
0.098,0.2187572043439613,0.21900365577282543,strict macro
0.099,0.2185159609092634,0.21873222485889954,strict macro
0.1,0.21827471747462412,0.21846079394504592,strict macro
0.101,0.2180342773994468,0.21819014318073904,strict macro
0.10200000000000001,0.21788194771054492,0.21800505719738716,strict macro
0.10300000000000001,0.21772961802193413,0.2178199712143829,strict macro
0.10400000000000001,0.21757728833349854,0.21763488523154773,strict macro
0.105,0.2174249586452589,0.2174497992489126,strict macro
0.106,0.21727262895722932,0.21726471326648444,strict macro
0.107,0.2171202992692527,0.2170796272841089,strict macro
0.108,0.21696796958124476,0.21689454130171026,strict macro
0.109,0.21681563989507813,0.21670945532125052,strict macro
0.11,0.21666331020079221,0.21652436933246633,strict macro
0.111,0.21656970548851573,0.21639948159039124,strict macro
0.112,0.21650700840939952,0.21630627688530824,strict macro
0.113,0.21644431128887398,0.2162130721188611,strict macro
0.114,0.2163816142332956,0.2161198674293563,strict macro
0.115,0.21631891715395557,0.21602666271511894,strict macro
0.116,0.21625622160772073,0.21593345970244127,strict macro
0.117,0.2161935230441081,0.21584025333731904,strict macro
0.11800000000000001,0.21613082599753874,0.21574704865683925,strict macro
0.11900000000000001,0.2161073825537394,0.21571219791368568,strict macro
0.12,0.2161073827472505,0.21571219809469577,strict macro
0.121,0.21610738269834995,0.2157121980479907,strict macro
0.122,0.21610738265258433,0.21571219800221297,strict macro
0.123,0.21610738262413276,0.2157121979775427,strict macro
0.124,0.21610738260376694,0.21571219796006758,strict macro
0.125,0.21610738258892093,0.2157121979468808,strict macro
0.126,0.21610738257822304,0.21571219793709218,strict macro
0.127,0.21610738256981676,0.21571219792921226,strict macro
0.128,0.21610738256418083,0.21571219792388585,strict macro
0.129,0.21610738256037998,0.21571219792027363,strict macro
0.13,0.2161073825577513,0.2157121979177674,strict macro
0.131,0.21610738255590056,0.2157121979160026,strict macro
0.132,0.21610738255457795,0.21571219791474527,strict macro
0.133,0.21610738255361361,0.2157121979138351,strict macro
0.134,0.2161073825529053,0.2157121979131722,strict macro
0.135,0.21610738255243545,0.21571219791273832,strict macro
0.136,0.21610738255209128,0.2157121979124238,strict macro
0.137,0.21610738255181272,0.21571219791216956,strict macro
0.138,0.21610738255158257,0.2157121979119595,strict macro
0.139,0.2161073825513905,0.21571219791178453,strict macro
0.14,0.21610738255122874,0.2157121979116361,strict macro
0.14100000000000001,0.2161073825510944,0.21571219791151275,strict macro
0.14200000000000002,0.21610738255098538,0.21571219791141183,strict macro
0.14300000000000002,0.21610738255089346,0.2157121979113269,strict macro
0.14400000000000002,0.21610738255081385,0.21571219791125273,strict macro
0.145,0.21610738255074535,0.21571219791118867,strict macro
0.146,0.21610738255068573,0.2157121979111325,strict macro
0.147,0.21610738255063555,0.2157121979110851,strict macro
0.148,0.21610738255059125,0.2157121979110428,strict macro
0.149,0.21610738255055462,0.21571219791100749,strict macro
0.15,0.21610738255052442,0.2157121979109784,strict macro
0.0,0.2686268415558637,0.2705371452932276,strict micro
0.001,0.2678314733644629,0.2697102480228579,strict micro
0.002,0.26703614056303804,0.268883386285785,strict micro
0.003,0.2662407587251385,0.2680564745739733,strict micro
0.004,0.2654454014071943,0.267229587851294,strict micro
0.005,0.2646500662134337,0.26640272403167453,strict micro
0.006,0.2638546867732793,0.26557581440795164,strict micro
0.007,0.2630593295827821,0.26474892781698744,strict micro
0.008,0.262297542778697,0.26395751597990513,strict micro
0.009000000000000001,0.2615891553371371,0.2632225336739835,strict micro
0.01,0.26088076323064435,0.2624875466201402,strict micro
0.011,0.2601820450069159,0.2617625217259052,strict micro
0.012,0.2594881049891775,0.2610424175741308,strict micro
0.013000000000000001,0.2587941766004811,0.2603223254443948,strict micro
0.014,0.25810026223139537,0.25960224769704765,strict micro
0.015,0.2574063173471459,0.2588821386670771,strict micro
0.016,0.2567196817096937,0.2581695567001854,strict micro
0.017,0.25604301565408427,0.25746727847153994,strict micro
0.018000000000000002,0.25538740669386406,0.25678701079411903,strict micro
0.019,0.2547328865490537,0.2561078303625901,strict micro
0.02,0.2540783664084968,0.25542864993542325,strict micro
0.021,0.2534238646351835,0.2547494881849842,strict micro
0.022,0.25278113984755335,0.25408280892580226,strict micro
0.023,0.25215904493726526,0.25343799172519776,strict micro
0.024,0.25153695489392436,0.25279317953264624,strict micro
0.025,0.25091484793430874,0.2521483500454682,strict micro
0.026000000000000002,0.2503055545471303,0.2515170608000228,strict micro
0.027,0.24969856795473777,0.25088820918384225,strict micro
0.028,0.24909157978130103,0.250259355958072,strict micro
0.029,0.24848459259297762,0.24963050373557505,strict micro
0.03,0.2478776060560175,0.24900165217366943,strict micro
0.031,0.2472706222753207,0.24837280341319823,strict micro
0.032,0.2466636279839558,0.24774394397805533,strict micro
0.033,0.2461116504084011,0.24717360448726722,strict micro
0.034,0.24558241783847967,0.24662743709011437,strict micro
0.035,0.24505429463663386,0.2460824420032387,strict micro
0.036000000000000004,0.24452617143550426,0.24553744691709678,strict micro
0.037,0.2439980482353329,0.24499245183194218,strict micro
0.038,0.24346999985492757,0.24444753581160583,strict micro
0.039,0.2429421588265681,0.24390283890824538,strict micro
0.04,0.24241431783540124,0.24335814204295425,strict micro
0.041,0.24188647679347164,0.24281344512579006,strict micro
0.042,0.24135863577000782,0.24226874822738453,strict micro
0.043000000000000003,0.24087747670867998,0.2417733818893627,strict micro
0.044,0.24043526667799497,0.2413191745033808,strict micro
0.045,0.23999305753353106,0.24086496803087576,strict micro
0.046,0.2395508484162776,0.24041076158647878,strict micro
0.047,0.23911221267388905,0.23996033126160765,strict micro
0.048,0.23868350369329627,0.23952039018120064,strict micro
0.049,0.23825472490283317,0.23908037680628447,strict micro
0.05,0.23782598103911434,0.238640399601169,strict micro
