slack,micro_loss,macro_loss,max_acc_diff,max_mean_tpr_diff,max_mean_j_diff,adj,setup
0.048,0.31576775888090935,0.5743880007917257,0.12452750260696366,0.036231150196739045,0.06376484686323836,1,odds macro
0.049,0.31589838077240995,0.5743374816103006,0.1240347532227537,0.03557525060797429,0.0629856912478038,1,odds macro
0.05,0.31602900264846834,0.574286962429033,0.12354200384793768,0.03491935103502183,0.06220653565148641,1,odds macro
0.051000000000000004,0.31615962454689606,0.5742364432479496,0.12304925444804538,0.034263451442740435,0.06142738003075099,1,odds macro
0.052000000000000005,0.3162902464794618,0.5741859240718774,0.12255650509651683,0.03360755188522727,0.0606482244500525,1,odds macro
0.053,0.31642086845341955,0.5741354049037655,0.12206375585193585,0.03295165238991435,0.05986906894251084,1,odds macro
0.054,0.3165514904404355,0.5740848857361884,0.12157100664176379,0.03229575289006311,0.05908991343004325,1,odds macro
0.055,0.31668211213027664,0.5740343665239511,0.12107825691847307,0.03163985308377702,0.058310757562017125,1,odds macro
0.056,0.3167645244934485,0.5739915326246618,0.12074326536004709,0.03119370771616611,0.05778041971850626,1,odds macro
0.057,0.3167575340147788,0.5739629508085105,0.12070083005569654,0.03113654407372955,0.05771150556209973,1,odds macro
0.058,0.31675054368580013,0.5739343689991938,0.12065839520034083,0.031079380540922717,0.05764259154019361,1,odds macro
0.059000000000000004,0.3167366832133047,0.5739068823375091,0.12063844008238045,0.03105210688748648,0.05760913392794483,1,odds macro
0.06,0.31670521001722285,0.5738822034104885,0.12067612042776044,0.031101464737340285,0.0576665792801041,1,odds macro
0.061,0.3166737368352436,0.5738575244844821,0.12071380078473881,0.031150822580784193,0.057724024625101844,1,odds macro
0.062,0.31664226365196424,0.5738328455582573,0.12075148113972045,0.03120018042296153,0.05778146996856215,1,odds macro
0.063,0.3166107904685208,0.5738081666321078,0.12078916149655072,0.031249538266812444,0.05783891531402515,1,odds macro
0.064,0.31657931728593647,0.573783487706202,0.12082684185695247,0.03129889611323584,0.05789636066257242,1,odds macro
0.065,0.31654784410594117,0.5737588087808727,0.12086452222497901,0.031348253964400274,0.05795380601684349,1,odds macro
0.066,0.31651637092657336,0.5737341298556642,0.12090220259466322,0.03139761181646073,0.05801125137219961,1,odds macro
0.067,0.31648489774659005,0.5737094509303102,0.12093988296229374,0.03144696966728719,0.05806869672605478,1,odds macro
0.068,0.31645342456620984,0.5736847720048679,0.12097756332869058,0.03149632751741619,0.058126142079062935,1,odds macro
0.069,0.316421951385629,0.5736600930793851,0.12101524369451122,0.031545685367252614,0.058183587431715665,1,odds macro
0.07,0.3163904782049859,0.5736354141538926,0.12105292406018575,0.03159504321704491,0.05824103278431406,1,odds macro
0.07100000000000001,0.31635900502436787,0.5736107352284081,0.12109060442597608,0.031644401066933836,0.05829847813702912,1,odds macro
0.07200000000000001,0.3163275318437936,0.5735860563029362,0.12112828479189663,0.031693758916922804,0.05835592348986496,1,odds macro
0.073,0.31629606702865765,0.5735613790919896,0.1211659882528967,0.03174312918977512,0.05841338395143225,1,odds macro
0.074,0.3162645894836602,0.5735366992496724,0.12120365632531016,0.031792480332481755,0.058470821139127015,1,odds macro
0.075,0.31623311424446576,0.5735120198442023,0.12124133051506647,0.03184183479316962,0.05852826235757506,1,odds macro
0.076,0.31620164002701145,0.5734873406962786,0.12127900782516254,0.03189119113751154,0.05858570587107518,1,odds macro
0.077,0.31617016645409435,0.5734626616935936,0.12131668704274223,0.03194054849451119,0.058643150620205496,1,odds macro
0.078,0.31613869326156996,0.5734379827520331,0.12135436729267013,0.03198990627929649,0.05870059589164075,1,odds macro
0.079,0.31610722006442593,0.5734133038097367,0.12139204755850275,0.03203926405390631,0.058758041151814266,1,odds macro
0.08,0.3160757468567722,0.5733886248689202,0.12142972783279504,0.03208862182412782,0.05881548640793407,1,odds macro
0.081,0.3160442736500342,0.5733639459330253,0.12146740814985468,0.03213797960945794,0.05887293168386987,1,odds macro
0.082,0.3160128004570739,0.5733392670015656,0.12150508851566544,0.03218733741580945,0.05893037698591671,1,odds macro
0.083,0.3159813272575068,0.573314588075972,0.12154276893095839,0.03223669524462466,0.05898782231732443,1,odds macro
0.084,0.31594985403951337,0.5732899091554167,0.12158044937705648,0.03228605309096776,0.059045267672222734,1,odds macro
0.085,0.3159183807985312,0.573265230238925,0.12161812983395948,0.03233541094931487,0.059102713043488686,1,odds macro
0.08600000000000001,0.3158869075398387,0.5732405513261387,0.12165581028857186,0.03238476881572697,0.05916015842553213,1,odds macro
0.08700000000000001,0.3158554342848282,0.5732158724162799,0.12169349076422653,0.03243412668491933,0.05921760381158495,1,odds macro
0.088,0.31582396086787357,0.5731911935451188,0.12173117273173606,0.03248348618106465,0.0592750511202312,1,odds macro
0.089,0.3157924876329675,0.5731665146413749,0.12176885388005443,0.032532844808605646,0.059332497394051144,1,odds macro
0.09,0.3157610147273534,0.5731418356858304,0.12180653398191732,0.032582201953858844,0.059389941913828105,1,odds macro
0.091,0.3157295421250609,0.5731171567607027,0.12184421604394413,0.032631560316492204,0.0594473878790025,1,odds macro
0.092,0.3156980698297679,0.5730924778442266,0.12188189851816766,0.03268091860998891,0.05950483376555978,1,odds macro
0.093,0.3156665978629245,0.5730677989473969,0.12191958144421644,0.03273027682362919,0.05956227956425475,1,odds macro
0.094,0.31563512623800316,0.573043120082624,0.12195726482776947,0.03277963494573542,0.059619725264241565,1,odds macro
0.095,0.3156036549552753,0.5730184412628438,0.12199494862575821,0.03282899296349182,0.05967717085236446,1,odds macro
0.096,0.3155721839985185,0.5729937625007142,0.12203263273954912,0.032878350863093216,0.0597346163130504,1,odds macro
0.097,0.3155407023409551,0.5729690831684853,0.12207029397246005,0.032927705184505364,0.05979205733249401,1,odds macro
0.098,0.315509229160991,0.5729444042431278,0.12210797433992115,0.03297706303523893,0.059849502686240307,1,odds macro
0.099,0.3154777559810368,0.5729197253177762,0.12214565470737382,0.033026420885966225,0.05990694803997765,1,odds macro
0.1,0.31544628280109177,0.572895046392428,0.1221833350748166,0.033075778736678586,0.05996439339370315,1,odds macro
0.101,0.31541480962116797,0.5728703674670914,0.12222101544231756,0.033125136587428404,0.06002183874746817,1,odds macro
0.10200000000000001,0.31538333644139405,0.5728456885418043,0.12225869581094428,0.03317449443902203,0.06007928410223914,1,odds macro
0.10300000000000001,0.31535186326158215,0.5728210096165094,0.12229637617957712,0.03322385229061304,0.06013672945700691,1,odds macro
0.10400000000000001,0.31532039008212287,0.57279633069128,0.12233405654916074,0.03327321014263738,0.06019417481231256,1,odds macro
0.105,0.3152889169048452,0.5727716517664525,0.12237173692525327,0.033322567997424196,0.060251620170953236,1,odds macro
0.106,0.3152574561260928,0.5727469764364208,0.12240946090628557,0.03337192240936574,0.0603090628854952,1,odds macro
0.107,0.31524340962994823,0.5727359683438642,0.12242621925453934,0.033393934843194896,0.06033468079249249,1,odds macro
0.108,0.3152293712684322,0.5727249605038478,0.12244302629769566,0.033415950525539834,0.060360303842492614,1,odds macro
0.109,0.3152153329042199,0.5727139526634415,0.12245983332888755,0.033437966206320675,0.0603859268903284,1,odds macro
0.11,0.31520129453903867,0.572702944822886,0.12247664035569217,0.033459981886582356,0.060411549937425514,1,odds macro
0.111,0.31518725617327714,0.5726919369822567,0.12249344738001167,0.033481997566571164,0.06043717298411999,1,odds macro
0.112,0.3151732178072004,0.5726809291415784,0.12251025440314967,0.03350401324642749,0.06046279603062402,1,odds macro
0.113,0.3151591794410512,0.5726699213008881,0.12252706142610548,0.03352602892625887,0.06048841907710519,1,odds macro
0.114,0.3151451410749554,0.5726589134602047,0.12254386844956888,0.03354804460616003,0.06051404212367569,1,odds macro
0.115,0.3151311027090343,0.5726479056195479,0.12256067547394245,0.033570060286166804,0.06053966517040029,1,odds macro
0.116,0.31511706434333886,0.5726368977789196,0.12257748249947831,0.033592075966299706,0.06056528821731481,1,odds macro
0.117,0.31510302597780626,0.5726258899383154,0.12259428952580054,0.033614091646535026,0.06059091126436522,1,odds macro
0.11800000000000001,0.3150889876123323,0.5726148820977213,0.12261109655240954,0.0336361073268109,0.060616534311468774,1,odds macro
0.11900000000000001,0.31507494924745305,0.5726038742572042,0.12262790358190045,0.03365812300740217,0.06064215735903448,1,odds macro
0.12,0.315060910882909,0.5725928664167361,0.1226447106127424,0.033680138688156135,0.06066778040682778,1,odds macro
0.121,0.3150468792348753,0.5725818593861542,0.12266154786767158,0.033702157874409576,0.06069340846313254,1,odds macro
0.122,0.31503283844338426,0.5725708512068586,0.12267834713581682,0.0337241724685051,0.060719030026583555,1,odds macro
0.123,0.3150187984918795,0.5725598431758658,0.12269514728849973,0.03374618732997311,0.060744651911939306,1,odds macro
0.124,0.3150047590605778,0.5725488352253953,0.12271194840732513,0.033768202395505244,0.06077027405583787,1,odds macro
0.125,0.31499071989435834,0.5725378273089448,0.1227287502749308,0.03379021758890455,0.06079589636823365,1,odds macro
0.126,0.3149766811139201,0.572526819426249,0.12274555448182078,0.0338122330331232,0.060821519046685056,1,odds macro
0.127,0.3149626428491966,0.5725158115903535,0.12276236216876835,0.03383424876056526,0.0608471421700687,1,odds macro
0.128,0.3149486043875074,0.5725048037325049,0.12277916893176188,0.033856264374806544,0.06087276513305636,1,odds macro
0.129,0.3149345658318715,0.5724937958685621,0.12279597507040485,0.0338782799507546,0.060898388030496374,1,odds macro
0.13,0.31492052738717413,0.5724827880316454,0.12281278158257392,0.03390029557009532,0.06092401099066561,1,odds macro
0.131,0.31490648897577456,0.5724717801919987,0.12282958832227142,0.03392231121848715,0.060949633991809936,1,odds macro
0.132,0.31489245058442317,0.5724607723516613,0.12284639519011731,0.03394432688132846,0.06097525701381638,1,odds macro
0.133,0.3148784122051129,0.5724497645112188,0.12286320213196344,0.03396634255182768,0.061000880047076565,1,odds macro
0.134,0.314864373833029,0.5724387566707714,0.12288000911784358,0.0339883582266845,0.06102650308677789,1,odds macro
0.135,0.3148503354645035,0.5724277488298875,0.12289681613056136,0.03401037390413622,0.061052126130362115,1,odds macro
0.136,0.31483629709792416,0.5724167409884633,0.12291362316133936,0.03403238958342359,0.06107774917664174,1,odds macro
0.137,0.3148222587326617,0.5724057331466412,0.1229304302046228,0.03405440526404577,0.06110337222485529,1,odds macro
0.138,0.3148082203683136,0.5723947253045714,0.12294723725633894,0.03407642094560662,0.06112899527441229,1,odds macro
0.139,0.314794182004587,0.5723837174623836,0.12296404431335173,0.03409843662779679,0.06115461832485014,1,odds macro
0.14,0.3147801436412655,0.572372709620192,0.12298085137315662,0.0341204523103592,0.06118024137579011,1,odds macro
0.14100000000000001,0.3147661052781656,0.5723617017780871,0.1229976584336473,0.03414246799308752,0.06120586442692466,1,odds macro
0.14200000000000002,0.31475206691891155,0.5723506939388645,0.1230144654962042,0.03416448367343495,0.06123148747551177,1,odds macro
0.14300000000000002,0.31473802855923516,0.5723396860997447,0.12303127255369617,0.03418649935355686,0.061257110523665226,1,odds macro
0.14400000000000002,0.31472399019867303,0.572328678260396,0.12304807960595832,0.034208515033747965,0.06128273357170425,1,odds macro
0.145,0.3147099518366381,0.5723176704207269,0.12306488665324267,0.03423053071371409,0.06130835661931955,1,odds macro
0.146,0.3146959134739227,0.572306662580848,0.12308169369628552,0.03425254639385852,0.06133397966697215,1,odds macro
0.147,0.31468187511206014,0.5722956547409612,0.12309850073605089,0.034274562075001375,0.06135960271557835,1,odds macro
0.148,0.3146678367493452,0.5722846469008418,0.12311530777243473,0.03429657775617054,0.06138522576408597,1,odds macro
0.149,0.3146537983858687,0.5722736390605141,0.12313211480587416,0.03431859343735297,0.06141084881249529,1,odds macro
0.15,0.3146397600217262,0.572262631220005,0.12314892183678006,0.03434060911852998,0.06143647186079856,1,odds macro
0.151,0.3146257216570173,0.5722516233793431,0.12316572886552013,0.034362624799674064,0.06146209490898036,1,odds macro
0.152,0.31461168329183553,0.5722406155385584,0.123182535892436,0.034384640480760564,0.06148771795702294,1,odds macro
0.153,0.3145976449262742,0.5722296076976792,0.12319934291780887,0.03440665616175506,0.061513341004901134,1,odds macro
0.154,0.31458360656041395,0.5722185998567353,0.12321614994190888,0.03442867184263387,0.06153896405259266,1,odds macro
0.155,0.31456956819432746,0.5722075920157526,0.12323295696490033,0.03445068752336366,0.06156458710006785,1,odds macro
0.156,0.31455552982807533,0.5721965841747536,0.12324976398691623,0.034472703203914046,0.06159021014729996,1,odds macro
0.157,0.3145414914617063,0.5721855763337613,0.12326657100804972,0.034494718884262594,0.061615833194263926,1,odds macro
0.158,0.31452745309525654,0.5721745684927935,0.12328337802833511,0.034516734564388675,0.06164145624093842,1,odds macro
0.159,0.31451341472874983,0.5721635606518642,0.12330018504775508,0.03453875024427622,0.0616670792873056,1,odds macro
0.16,0.31449937636218994,0.5721525528109834,0.12331699206625857,0.03456076592392129,0.06169270233335644,1,odds macro
0.161,0.3144853379983106,0.572141544970991,0.12333379909486408,0.03458278160357109,0.061718325379858774,1,odds macro
0.162,0.31447129963500364,0.5721305371310921,0.12335060612677495,0.03460479728333624,0.0617439484266186,1,odds macro
0.163,0.3144572612717579,0.5721195292911261,0.12336741315995214,0.03462681296319358,0.06176957147352158,1,odds macro
0.164,0.3144432229085271,0.5721085214510948,0.12338422019409667,0.03464882864313747,0.06179519452054697,1,odds macro
0.165,0.31442918454768864,0.5720975136117101,0.12340102724062174,0.03467084432342291,0.061820817568464394,1,odds macro
0.166,0.31441514618745703,0.5720865057723861,0.12341783429145714,0.034692860004073796,0.06184644061695965,1,odds macro
0.167,0.3144011078269907,0.5720754979328937,0.12343464134257487,0.03471487568498716,0.0618720636657503,1,odds macro
0.168,0.31438706947030903,0.5720644900940062,0.12345144841774269,0.034736891367377544,0.06189768671710971,1,odds macro
0.169,0.3143730311467886,0.5720534822612202,0.12346825569250164,0.034758907060479245,0.06192330978816137,1,odds macro
0.17,0.31435899282108903,0.5720424744279344,0.12348506295670914,0.03478092275329491,0.06194893285850974,1,odds macro
0.171,0.31434495449339594,0.5720314665941975,0.12350187021117442,0.034802938445832134,0.06197455592819271,1,odds macro
0.17200000000000001,0.3143309161638612,0.5720204587600497,0.12351867745651501,0.0348249541380883,0.06200017899723087,1,odds macro
0.17300000000000001,0.31431687783264717,0.5720094509255347,0.12353548469343312,0.034846969830069734,0.06202580206565315,1,odds macro
0.17400000000000002,0.3143028394997668,0.5719984430906631,0.12355229192182438,0.034868985521749364,0.06205142513342491,1,odds macro
0.17500000000000002,0.3142888011652831,0.5719874352554555,0.12356909914184011,0.03489100121310857,0.06207704820052965,1,odds macro
0.176,0.3142747628292516,0.5719764274199299,0.12358590635361777,0.03491301690413275,0.06210267126695309,1,odds macro
0.177,0.31426072449172493,0.5719654195841033,0.12360271355729913,0.034935032594808006,0.06212829433268322,1,odds macro
0.178,0.3142466861527613,0.5719544117479909,0.12361952075303007,0.034957048285116955,0.062153917397707925,1,odds macro
0.179,0.3142326478124152,0.5719434039116094,0.1236363279410051,0.03497906397505623,0.062179540462023196,1,odds macro
0.18,0.31421860947079283,0.5719323960749805,0.12365313512185794,0.03500107966462912,0.06220516352566008,1,odds macro
0.181,0.3142045711295963,0.571921388238422,0.12366994230598172,0.03502309535439,0.06223078658965179,1,odds macro
0.182,0.31419053279380893,0.5719103804028489,0.1236867495243894,0.035045111046049876,0.06225640965714426,1,odds macro
0.183,0.3141764944571057,0.5718993725670978,0.12370355673774358,0.03506712673742816,0.0622820327241392,1,odds macro
0.184,0.31416245611898197,0.5718883647310857,0.12372036394343355,0.03508914242847916,0.06230765579049158,1,odds macro
0.185,0.31414841777978364,0.5718773568946922,0.12373717114690164,0.03511115811925697,0.06233327885626475,1,odds macro
0.186,0.3141343794395638,0.5718663490580402,0.12375397834349178,0.03513317380969592,0.062358901921330014,1,odds macro
0.187,0.31412034109830733,0.5718553412211671,0.1237707855329091,0.03515518949974163,0.06238452498566375,1,odds macro
0.188,0.3141063027582034,0.5718443333844698,0.12378759272994044,0.035177205190139886,0.06241014805069552,1,odds macro
0.189,0.3140922644335391,0.5718333255504775,0.12380440002716842,0.03519922088606129,0.06243577112593853,1,odds macro
0.19,0.3140782261086712,0.571822317716359,0.12382120732434498,0.035221236581877396,0.062461394201070664,1,odds macro
0.191,0.3140641877832987,0.5718113098820445,0.12383801461951638,0.03524325227746795,0.06248701727587491,1,odds macro
0.192,0.3140501494569392,0.5718003020474243,0.12385482190943675,0.03526526797263684,0.06251264035000943,1,odds macro
0.193,0.3140361111287989,0.5717892942123319,0.12387162918890027,0.03528728366710579,0.06253826342295028,1,odds macro
0.194,0.31402207279759287,0.5717782863765091,0.12388843644948522,0.035309299360434476,0.06256388649387264,1,odds macro
0.195,0.31400803446122527,0.5717672785395511,0.12390524367751443,0.03533131505194711,0.0625895095614755,1,odds macro
0.196,0.3139939961162109,0.5717562707008061,0.12392205085036478,0.0353533307405525,0.0626151326236453,1,odds macro
0.197,0.3139799577646607,0.5717452628605362,0.1239388579816263,0.03537534642724801,0.06264075568202769,1,odds macro
0.198,0.3139659194069373,0.5717342550186124,0.12395566507451417,0.03539736211276657,0.0626663787375632,1,odds macro
0.199,0.3139518809969306,0.5717232471673392,0.1239724718311711,0.03541937778194474,0.0626920017615608,1,odds macro
0.2,0.3139378424691617,0.5717122392966576,0.12398927782059421,0.035441393412298135,0.06271762471187474,1,odds macro
0.201,0.3139238037197333,0.5717012313934906,0.12400608233557397,0.03546340896129475,0.0627432475129747,1,odds macro
0.202,0.3139097650186925,0.5716902235033576,0.1240228871891349,0.035485424517929805,0.06276887033636536,1,odds macro
0.203,0.3138957266551944,0.5716792156630952,0.12403969422196104,0.035507440199058694,0.06279449338463583,1,odds macro
0.20400000000000001,0.3138816882919936,0.5716682078228978,0.12405650125505752,0.035529455880327125,0.06282011643306633,1,odds macro
0.20500000000000002,0.31386764992894456,0.571657199982738,0.12407330828812824,0.03555147156170429,0.06284573948161176,1,odds macro
0.20600000000000002,0.31385361156874425,0.5716461921429814,0.12409011533546677,0.035573487244363884,0.06287136253212407,1,odds macro
0.20700000000000002,0.31383957321120404,0.5716351843037508,0.12410692238361853,0.035595502925927114,0.06289698558137229,1,odds macro
0.20800000000000002,0.3138255348598843,0.5716241764656418,0.1241237294420725,0.03561751860680906,0.0629226086301266,1,odds macro
0.209,0.31381149653629126,0.5716131686320716,0.12414053658821755,0.03563953428909481,0.06294823168355872,1,odds macro
0.21,0.3137974584165143,0.5716021608370352,0.12415734451322902,0.0356615500031582,0.06297385480295348,1,odds macro
0.211,0.3137834197348629,0.5715911529386195,0.12417415045730884,0.03568356564437458,0.06299947776581212,1,odds macro
0.212,0.31376938276270305,0.5715801453975486,0.1241909633834648,0.035705581658521834,0.06302510141528257,1,odds macro
0.213,0.31375534659123683,0.5715691380976844,0.12420778286139444,0.035727598318364695,0.06305072608467215,1,odds macro
0.214,0.31374130465340533,0.5715581294194345,0.12422457160244338,0.035749612689125985,0.06307634691399062,1,odds macro
0.215,0.31372726629287917,0.5715471215798895,0.12424137865923335,0.035771628371894314,0.06310196996511423,1,odds macro
0.216,0.3137132279154359,0.5715361137366552,0.12425818561995838,0.0357936440486973,0.06312759300556652,1,odds macro
0.217,0.3137106151236049,0.571534063856209,0.1242613230027435,0.035797744760802296,0.06313236584846423,1,odds macro
0.218,0.3137106133062829,0.5715340635039479,0.1242613163250762,0.035797744535072784,0.06313236538769999,1,odds macro
0.219,0.3137106132670642,0.5715340635000379,0.12426131612547309,0.03579774453058415,0.06313236537518345,1,odds macro
0.22,0.31371061325430327,0.5715340634988388,0.12426131606217528,0.03579774452923917,0.06313236537132168,1,odds macro
0.221,0.31371061324722904,0.5715340634981407,0.12426131602841572,0.03579774452869594,0.06313236536944473,1,odds macro
0.222,0.3137106132427602,0.5715340634976573,0.12426131600845691,0.03579774452852991,0.06313236536851181,1,odds macro
0.223,0.31371061323969274,0.5715340634972939,0.12426131599594636,0.03579774452854186,0.06313236536806095,1,odds macro
0.224,0.3137106132373535,0.5715340634969848,0.1242613159881627,0.03579774452868708,0.06313236536795434,1,odds macro
0.225,0.3137106132355726,0.5715340634967343,0.12426131598295731,0.03579774452886484,0.06313236536797946,1,odds macro
0.226,0.31371061323421223,0.5715340634965334,0.12426131597927381,0.035797744529032394,0.06313236536804712,1,odds macro
0.227,0.3137106132331532,0.5715340634963721,0.12426131597660295,0.035797744529185216,0.0631323653681322,1,odds macro
0.228,0.3137106132323181,0.57153406349624,0.12426131597464285,0.035797744529323515,0.06313236536822524,1,odds macro
0.229,0.31371061323171867,0.5715340634961199,0.12426131597369938,0.03579774452949982,0.06313236536839528,1,odds macro
0.23,0.3137106132312536,0.5715340634960262,0.12426131597297363,0.03579774452963833,0.06313236536852947,1,odds macro
0.231,0.3137106132308921,0.5715340634959536,0.12426131597238499,0.035797744529746434,0.06313236536863302,1,odds macro
0.232,0.3137106132305991,0.5715340634958961,0.12426131597188161,0.03579774452983172,0.06313236536871265,1,odds macro
0.233,0.31371061323035987,0.5715340634958503,0.12426131597144163,0.03579774452989839,0.06313236536877083,1,odds macro
0.234,0.31371061323016836,0.5715340634958139,0.12426131597105217,0.035797744529948695,0.06313236536881577,1,odds macro
0.23500000000000001,0.3137106132300084,0.5715340634957837,0.12426131597070367,0.03579774452998915,0.0631323653688481,1,odds macro
0.23600000000000002,0.3137106132299068,0.5715340634957629,0.12426131597049084,0.03579774453001899,0.06313236536887452,1,odds macro
0.23700000000000002,0.31371061322982274,0.5715340634957466,0.12426131597030365,0.03579774453004133,0.06313236536889295,1,odds macro
0.23800000000000002,0.3137106132297466,0.5715340634957327,0.12426131597009271,0.03579774453005635,0.06313236536890347,1,odds macro
0.23900000000000002,0.31371061322967264,0.5715340634957207,0.12426131596988144,0.035797744530070154,0.06313236536890954,1,odds macro
0.24,0.3137106132296037,0.5715340634957116,0.12426131596966272,0.03579774453007976,0.06313236536891138,1,odds macro
0.241,0.31371061322953775,0.571534063495702,0.12426131596943801,0.03579774453008466,0.06313236536890961,1,odds macro
0.242,0.31371061322947735,0.5715340634956942,0.12426131596923362,0.035797744530087085,0.06313236536890636,1,odds macro
0.243,0.31371062961322105,0.5715340653377885,0.12426136758784911,0.03579774538371017,0.06313236798657355,1,odds macro
0.244,0.31371062854281995,0.5715340652186793,0.12426136389510267,0.03579774541169082,0.06313236788871539,1,odds macro
